,session_id,month,weekYear,season,item_id,duration,timestamps,item_ids,durations
15469,4252488.0,11.0,48,3.0,"[138.0, 2865.0]","[1.0, 1.0]","[1606468985.188, 1606469882.209]","[[138.0, 2865.0, 138.0, 2865.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15470,4253583.0,4.0,18,1.0,"[14487.0, 23772.0]","[1.0, 1.0]","[1587980061.133, 1587980257.0]","[[14487.0, 23772.0, 14487.0, 23772.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15471,4253899.0,3.0,11,1.0,"[24036.0, 18848.0]","[1.0, 1.0]","[1583750449.008, 1583751256.186]","[[24036.0, 18848.0, 24036.0, 18848.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15472,4254283.0,9.0,40,3.0,"[4695.0, 1688.0]","[1.0, 1.0]","[1601338060.526, 1601338497.101]","[[4695.0, 1688.0, 4695.0, 1688.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15473,4254284.0,5.0,19,1.0,"[27273.0, 18715.0]","[1.0, 1.0]","[1620983252.736, 1620983355.758]","[[27273.0, 18715.0, 27273.0, 18715.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15474,4254701.0,4.0,16,1.0,"[8623.0, 17977.0]","[1.0, 1.0]","[1618935807.434, 1618938776.66]","[[8623.0, 17977.0, 8623.0, 17977.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15475,4254845.0,3.0,11,1.0,"[1714.0, 13251.0]","[1.0, 1.0]","[1616351038.062, 1616355845.661]","[[1714.0, 13251.0, 1714.0, 13251.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15476,4255328.0,5.0,20,1.0,"[594.0, 25699.0]","[1.0, 1.0]","[1621760376.519, 1621761024.249]","[[594.0, 25699.0, 594.0, 25699.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15477,4255670.0,10.0,43,3.0,"[3165.0, 4990.0]","[1.0, 1.0]","[1603104770.783, 1603104835.729]","[[3165.0, 4990.0, 3165.0, 4990.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15478,4255982.0,4.0,14,1.0,"[20034.0, 27852.0]","[1.0, 1.0]","[1586005922.331, 1586017303.972]","[[20034.0, 27852.0, 20034.0, 27852.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15479,4256123.0,10.0,42,3.0,"[19864.0, 20082.0]","[1.0, 1.0]","[1602679042.857, 1602679155.988]","[[19864.0, 20082.0, 19864.0, 20082.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15480,4256308.0,8.0,35,2.0,"[12479.0, 12090.0]","[1.0, 1.0]","[1598702514.631, 1598702692.65]","[[12479.0, 12090.0, 12479.0, 12090.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15481,4256404.0,3.0,12,1.0,"[18704.0, 7997.0]","[1.0, 1.0]","[1584551084.289, 1584551186.067]","[[18704.0, 7997.0, 18704.0, 7997.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15482,4256610.0,7.0,27,2.0,"[19087.0, 12455.0]","[1.0, 1.0]","[1593762625.176, 1593762638.173]","[[19087.0, 12455.0, 19087.0, 12455.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15483,4257010.0,12.0,51,4.0,"[8433.0, 18425.0]","[1.0, 1.0]","[1607960849.91, 1607961368.082]","[[8433.0, 18425.0, 8433.0, 18425.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15484,4257990.0,8.0,34,2.0,"[19370.0, 15847.0, 21526.0]","[1.0, 1.0, 1.0]","[1598028337.395, 1598028355.448, 1598028473.517]","[[19370.0, 15847.0, 21526.0, 19370.0], [21526.0, 19370.0, 15847.0, 21526.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15485,4258212.0,6.0,23,2.0,"[14360.0, 26382.0]","[1.0, 1.0]","[1591302737.532, 1591302926.069]","[[14360.0, 26382.0, 14360.0, 26382.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15486,4258418.0,6.0,24,2.0,"[16499.0, 27137.0]","[1.0, 1.0]","[1591995172.763, 1591997760.922]","[[16499.0, 27137.0, 16499.0, 27137.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15487,4258653.0,5.0,21,1.0,"[16195.0, 18031.0]","[1.0, 1.0]","[1622047941.297, 1622068086.618]","[[16195.0, 18031.0, 16195.0, 18031.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15488,4258769.0,1.0,01,4.0,"[17592.0, 13622.0]","[1.0, 1.0]","[1609913794.011, 1609915222.148]","[[17592.0, 13622.0, 17592.0, 13622.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15489,4258847.0,1.0,03,4.0,"[19541.0, 23520.0]","[1.0, 1.0]","[1611520441.969, 1611520515.569]","[[19541.0, 23520.0, 19541.0, 23520.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15490,4259415.0,3.0,09,1.0,"[22886.0, 2499.0, 11568.0]","[1.0, 1.0, 1.0]","[1614639423.008, 1614639598.658, 1614639732.558]","[[22886.0, 2499.0, 11568.0, 22886.0], [11568.0, 22886.0, 2499.0, 11568.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15491,4259637.0,4.0,14,1.0,"[20629.0, 20629.0]","[1.0, 1.0]","[1617924359.039, 1617924448.461]","[[20629.0, 20629.0, 20629.0, 20629.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15492,4260425.0,11.0,48,3.0,"[24102.0, 24102.0]","[1.0, 1.0]","[1606468531.729, 1606469957.971]","[[24102.0, 24102.0, 24102.0, 24102.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15493,4260952.0,3.0,10,1.0,"[22403.0, 5607.0]","[1.0, 1.0]","[1583480925.677, 1583480985.484]","[[22403.0, 5607.0, 22403.0, 5607.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15494,4261174.0,4.0,14,1.0,"[15081.0, 8275.0]","[1.0, 1.0]","[1618039718.367, 1618039762.321]","[[15081.0, 8275.0, 15081.0, 8275.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15495,4261303.0,12.0,49,4.0,"[20169.0, 7705.0]","[1.0, 1.0]","[1606903876.83, 1606904231.62]","[[20169.0, 7705.0, 20169.0, 7705.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15496,4261422.0,5.0,21,1.0,"[17534.0, 18235.0, 1221.0]","[1.0, 1.0, 1.0]","[1622234111.717, 1622234404.343, 1622234437.729]","[[17534.0, 18235.0, 1221.0, 17534.0], [1221.0, 17534.0, 18235.0, 1221.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15497,4261628.0,9.0,38,3.0,"[25834.0, 18325.0]","[1.0, 1.0]","[1600537051.992, 1600537434.057]","[[25834.0, 18325.0, 25834.0, 18325.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15498,4261775.0,9.0,36,3.0,"[3328.0, 20833.0]","[1.0, 1.0]","[1598983692.707, 1598983838.606]","[[3328.0, 20833.0, 3328.0, 20833.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15499,4261842.0,5.0,18,1.0,"[2377.0, 5643.0]","[1.0, 1.0]","[1620542788.801, 1620542862.238]","[[2377.0, 5643.0, 2377.0, 5643.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15500,4261877.0,5.0,21,1.0,"[8861.0, 9708.0]","[1.0, 1.0]","[1622063650.518, 1622064576.675]","[[8861.0, 9708.0, 8861.0, 9708.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15501,4261950.0,8.0,34,2.0,"[7425.0, 24243.0, 20252.0, 17822.0]","[1.0, 1.0, 1.0, 1.0]","[1597950819.645, 1597952515.693, 1597952631.303, 1597954941.024]","[[7425.0, 24243.0, 20252.0, 17822.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15502,4262572.0,6.0,23,2.0,"[2491.0, 587.0]","[1.0, 1.0]","[1591267179.552, 1591275636.435]","[[2491.0, 587.0, 2491.0, 587.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15503,4263064.0,9.0,39,3.0,"[972.0, 17431.0]","[1.0, 1.0]","[1601042685.67, 1601052371.744]","[[972.0, 17431.0, 972.0, 17431.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15504,4263205.0,6.0,27,2.0,"[2606.0, 14849.0]","[1.0, 1.0]","[1593462639.427, 1593462667.115]","[[2606.0, 14849.0, 2606.0, 14849.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15505,4263247.0,3.0,12,1.0,"[10269.0, 24338.0]","[1.0, 1.0]","[1616888795.211, 1616888883.175]","[[10269.0, 24338.0, 10269.0, 24338.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15506,4263451.0,4.0,16,1.0,"[19952.0, 11390.0]","[1.0, 1.0]","[1587197497.95, 1587198420.207]","[[19952.0, 11390.0, 19952.0, 11390.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15507,4263515.0,10.0,44,3.0,"[8031.0, 15528.0]","[1.0, 1.0]","[1604003038.709, 1604011530.228]","[[8031.0, 15528.0, 8031.0, 15528.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15508,4263562.0,3.0,11,1.0,"[19980.0, 7179.0]","[1.0, 1.0]","[1583880780.654, 1583880947.672]","[[19980.0, 7179.0, 19980.0, 7179.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15509,4263616.0,1.0,02,4.0,"[9635.0, 8569.0]","[1.0, 1.0]","[1610622875.937, 1610623356.643]","[[9635.0, 8569.0, 9635.0, 8569.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15510,4263941.0,11.0,46,3.0,"[27644.0, 27690.0]","[1.0, 1.0]","[1604950563.779, 1604953452.584]","[[27644.0, 27690.0, 27644.0, 27690.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15511,4264329.0,6.0,24,2.0,"[19073.0, 23801.0]","[1.0, 1.0]","[1592071556.357, 1592071602.007]","[[19073.0, 23801.0, 19073.0, 23801.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15512,4264384.0,5.0,20,1.0,"[13698.0, 13596.0]","[1.0, 1.0]","[1589354584.604, 1589384223.665]","[[13698.0, 13596.0, 13698.0, 13596.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15513,4264408.0,4.0,15,1.0,"[8979.0, 12868.0]","[1.0, 1.0]","[1586545005.568, 1586545071.554]","[[8979.0, 12868.0, 8979.0, 12868.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15514,4264420.0,5.0,21,1.0,"[15794.0, 14488.0, 4422.0]","[1.0, 1.0, 1.0]","[1621947263.281, 1621947286.825, 1621947444.973]","[[15794.0, 14488.0, 4422.0, 15794.0], [4422.0, 15794.0, 14488.0, 4422.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15515,4265375.0,11.0,45,3.0,"[12682.0, 15441.0]","[1.0, 1.0]","[1604623845.921, 1604623921.316]","[[12682.0, 15441.0, 12682.0, 15441.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15516,4265415.0,12.0,51,4.0,"[2098.0, 2098.0]","[1.0, 1.0]","[1608123826.402, 1608139238.252]","[[2098.0, 2098.0, 2098.0, 2098.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15517,4265539.0,2.0,08,4.0,"[6913.0, 8660.0]","[1.0, 1.0]","[1582407906.083, 1582408119.591]","[[6913.0, 8660.0, 6913.0, 8660.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15518,4265581.0,8.0,32,2.0,"[26933.0, 23226.0]","[1.0, 1.0]","[1596557188.442, 1596557433.444]","[[26933.0, 23226.0, 26933.0, 23226.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15519,4266493.0,5.0,20,1.0,"[9174.0, 1564.0, 23322.0, 2570.0]","[1.0, 1.0, 1.0, 1.0]","[1621605802.489, 1621611087.144, 1621629597.768, 1621633228.935]","[[9174.0, 1564.0, 23322.0, 2570.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15520,4266542.0,3.0,12,1.0,"[4759.0, 16455.0]","[1.0, 1.0]","[1584537826.329, 1584538078.91]","[[4759.0, 16455.0, 4759.0, 16455.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15521,4266579.0,5.0,20,1.0,"[12845.0, 7531.0, 7153.0]","[1.0, 1.0, 1.0]","[1621290427.793, 1621290546.298, 1621290624.686]","[[12845.0, 7531.0, 7153.0, 12845.0], [7153.0, 12845.0, 7531.0, 7153.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15522,4266634.0,9.0,36,3.0,"[6145.0, 18156.0, 15055.0, 15501.0]","[1.0, 1.0, 1.0, 1.0]","[1598969079.104, 1598969129.582, 1598969596.712, 1598986240.936]","[[6145.0, 18156.0, 15055.0, 15501.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15523,4266755.0,6.0,26,2.0,"[509.0, 6426.0]","[1.0, 1.0]","[1593015553.968, 1593015833.841]","[[509.0, 6426.0, 509.0, 6426.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15524,4266888.0,1.0,03,4.0,"[13296.0, 15726.0]","[1.0, 1.0]","[1579343898.075, 1579344431.073]","[[13296.0, 15726.0, 13296.0, 15726.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15525,4267607.0,6.0,23,2.0,"[11091.0, 22435.0]","[1.0, 1.0]","[1591449390.764, 1591449442.974]","[[11091.0, 22435.0, 11091.0, 22435.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15526,4267616.0,3.0,10,1.0,"[17239.0, 597.0]","[1.0, 1.0]","[1615294728.598, 1615294792.041]","[[17239.0, 597.0, 17239.0, 597.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15527,4268072.0,1.0,04,4.0,"[8821.0, 3694.0, 6975.0]","[1.0, 1.0, 1.0]","[1579596838.691, 1579598159.121, 1579598632.785]","[[8821.0, 3694.0, 6975.0, 8821.0], [6975.0, 8821.0, 3694.0, 6975.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15528,4269003.0,12.0,49,4.0,"[8230.0, 25061.0]","[1.0, 1.0]","[1606820390.395, 1606820449.453]","[[8230.0, 25061.0, 8230.0, 25061.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15529,4269502.0,6.0,26,2.0,"[6410.0, 8576.0]","[1.0, 1.0]","[1593359932.373, 1593360538.637]","[[6410.0, 8576.0, 6410.0, 8576.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15530,4269594.0,12.0,50,4.0,"[1992.0, 11578.0]","[1.0, 1.0]","[1607547577.406, 1607547621.522]","[[1992.0, 11578.0, 1992.0, 11578.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15531,4269768.0,4.0,17,1.0,"[15621.0, 11390.0]","[1.0, 1.0]","[1587783217.136, 1587783226.967]","[[15621.0, 11390.0, 15621.0, 11390.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15532,4271114.0,1.0,03,4.0,"[54.0, 21506.0]","[1.0, 1.0]","[1611109703.764, 1611109753.918]","[[54.0, 21506.0, 54.0, 21506.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15533,4271283.0,3.0,10,1.0,"[8060.0, 333.0]","[1.0, 1.0]","[1583599208.36, 1583599734.07]","[[8060.0, 333.0, 8060.0, 333.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15534,4271471.0,1.0,02,4.0,"[18724.0, 5166.0]","[1.0, 1.0]","[1610574270.378, 1610574453.868]","[[18724.0, 5166.0, 18724.0, 5166.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15535,4271485.0,1.0,01,4.0,"[16322.0, 7686.0]","[1.0, 1.0]","[1577973758.518, 1577974724.648]","[[16322.0, 7686.0, 16322.0, 7686.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15536,4271673.0,8.0,35,2.0,"[14006.0, 14006.0]","[1.0, 1.0]","[1598735875.978, 1598735878.523]","[[14006.0, 14006.0, 14006.0, 14006.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15537,4271913.0,8.0,32,2.0,"[23621.0, 1018.0]","[1.0, 1.0]","[1596735478.952, 1596735564.526]","[[23621.0, 1018.0, 23621.0, 1018.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15538,4271974.0,4.0,16,1.0,"[2998.0, 6056.0]","[1.0, 1.0]","[1618863783.288, 1618864681.231]","[[2998.0, 6056.0, 2998.0, 6056.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15539,4272114.0,8.0,35,2.0,"[12090.0, 1880.0]","[1.0, 1.0]","[1598731114.54, 1598731314.532]","[[12090.0, 1880.0, 12090.0, 1880.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15540,4272177.0,4.0,16,1.0,"[10052.0, 27381.0]","[1.0, 1.0]","[1587095851.768, 1587096043.352]","[[10052.0, 27381.0, 10052.0, 27381.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15541,4272250.0,5.0,19,1.0,"[7081.0, 10563.0]","[1.0, 1.0]","[1621160690.021, 1621160778.001]","[[7081.0, 10563.0, 7081.0, 10563.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15542,4272611.0,4.0,16,1.0,"[20655.0, 13093.0]","[1.0, 1.0]","[1587049471.795, 1587062130.857]","[[20655.0, 13093.0, 20655.0, 13093.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15543,4272616.0,10.0,44,3.0,"[6806.0, 18156.0]","[1.0, 1.0]","[1604083621.151, 1604085217.929]","[[6806.0, 18156.0, 6806.0, 18156.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15544,4272617.0,9.0,38,3.0,"[17372.0, 12163.0]","[1.0, 1.0]","[1600152943.739, 1600152983.422]","[[17372.0, 12163.0, 17372.0, 12163.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15545,4272750.0,2.0,05,4.0,"[16446.0, 4966.0]","[1.0, 1.0]","[1612712619.987, 1612713005.276]","[[16446.0, 4966.0, 16446.0, 4966.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15546,4272927.0,8.0,35,2.0,"[3091.0, 2399.0]","[1.0, 1.0]","[1598269534.593, 1598269650.253]","[[3091.0, 2399.0, 3091.0, 2399.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15547,4273418.0,5.0,22,1.0,"[3846.0, 16064.0]","[1.0, 1.0]","[1590562909.188, 1590564366.614]","[[3846.0, 16064.0, 3846.0, 16064.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15548,4273433.0,7.0,30,2.0,"[15741.0, 2155.0]","[1.0, 1.0]","[1595582181.014, 1595582237.616]","[[15741.0, 2155.0, 15741.0, 2155.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15549,4273809.0,3.0,10,1.0,"[22381.0, 12666.0]","[1.0, 1.0]","[1615205620.825, 1615215404.902]","[[22381.0, 12666.0, 22381.0, 12666.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15550,4273868.0,8.0,34,2.0,"[20482.0, 1623.0]","[1.0, 1.0]","[1597789441.872, 1597789550.675]","[[20482.0, 1623.0, 20482.0, 1623.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15551,4274025.0,3.0,12,1.0,"[4277.0, 27851.0]","[1.0, 1.0]","[1616788230.629, 1616788319.795]","[[4277.0, 27851.0, 4277.0, 27851.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15552,4274138.0,12.0,52,4.0,"[21005.0, 26503.0]","[1.0, 1.0]","[1608897071.357, 1608907434.992]","[[21005.0, 26503.0, 21005.0, 26503.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15553,4274210.0,8.0,35,2.0,"[10026.0, 22983.0]","[1.0, 1.0]","[1598737433.687, 1598738613.783]","[[10026.0, 22983.0, 10026.0, 22983.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15554,4274943.0,11.0,48,3.0,"[18623.0, 10367.0, 27548.0]","[1.0, 1.0, 1.0]","[1606456383.739, 1606457483.162, 1606459422.124]","[[18623.0, 10367.0, 27548.0, 18623.0], [27548.0, 18623.0, 10367.0, 27548.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15555,4275126.0,8.0,35,2.0,"[19991.0, 26056.0]","[1.0, 1.0]","[1598646014.916, 1598646154.008]","[[19991.0, 26056.0, 19991.0, 26056.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15556,4275831.0,4.0,16,1.0,"[6233.0, 14378.0]","[1.0, 1.0]","[1587193625.128, 1587198748.78]","[[6233.0, 14378.0, 6233.0, 14378.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15557,4276396.0,8.0,35,2.0,"[15055.0, 21906.0]","[1.0, 1.0]","[1598778103.143, 1598778258.339]","[[15055.0, 21906.0, 15055.0, 21906.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15558,4276712.0,3.0,09,1.0,"[5870.0, 5870.0]","[1.0, 1.0]","[1615097300.818, 1615109513.155]","[[5870.0, 5870.0, 5870.0, 5870.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15559,4276826.0,4.0,16,1.0,"[21890.0, 8881.0]","[1.0, 1.0]","[1619000553.524, 1619000739.311]","[[21890.0, 8881.0, 21890.0, 8881.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15560,4277055.0,2.0,06,4.0,"[14983.0, 23544.0]","[1.0, 1.0]","[1580733644.478, 1580734432.243]","[[14983.0, 23544.0, 14983.0, 23544.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15561,4277433.0,4.0,17,1.0,"[19653.0, 13076.0]","[1.0, 1.0]","[1587646805.045, 1587647219.651]","[[19653.0, 13076.0, 19653.0, 13076.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15562,4277571.0,5.0,21,1.0,"[4130.0, 14306.0]","[1.0, 1.0]","[1622388843.716, 1622388896.257]","[[4130.0, 14306.0, 4130.0, 14306.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15563,4278006.0,6.0,25,2.0,"[7769.0, 26231.0]","[1.0, 1.0]","[1592235750.248, 1592236821.03]","[[7769.0, 26231.0, 7769.0, 26231.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15564,4278201.0,3.0,09,1.0,"[3140.0, 27782.0]","[1.0, 1.0]","[1615052613.759, 1615052814.024]","[[3140.0, 27782.0, 3140.0, 27782.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15565,4278264.0,1.0,01,4.0,"[20512.0, 8536.0]","[1.0, 1.0]","[1578135221.757, 1578149492.578]","[[20512.0, 8536.0, 20512.0, 8536.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15566,4278270.0,4.0,16,1.0,"[26457.0, 25469.0, 2148.0, 8573.0]","[1.0, 1.0, 1.0, 1.0]","[1618996780.335, 1618996995.328, 1618997534.758, 1618998096.005]","[[26457.0, 25469.0, 2148.0, 8573.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15567,4278317.0,3.0,12,1.0,"[25630.0, 4375.0]","[1.0, 1.0]","[1584623532.569, 1584623836.81]","[[25630.0, 4375.0, 25630.0, 4375.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15568,4278733.0,4.0,16,1.0,"[13121.0, 13121.0, 17554.0]","[1.0, 1.0, 1.0]","[1618912699.574, 1618913442.038, 1618939971.007]","[[13121.0, 13121.0, 17554.0, 13121.0], [17554.0, 13121.0, 13121.0, 17554.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15569,4278910.0,1.0,01,4.0,"[16085.0, 17375.0]","[1.0, 1.0]","[1610055618.472, 1610055697.807]","[[16085.0, 17375.0, 16085.0, 17375.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15570,4279171.0,4.0,14,1.0,"[16462.0, 1578.0]","[1.0, 1.0]","[1617781764.1, 1617782405.028]","[[16462.0, 1578.0, 16462.0, 1578.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15571,4279248.0,6.0,24,2.0,"[8724.0, 11832.0]","[1.0, 1.0]","[1592156316.155, 1592156410.296]","[[8724.0, 11832.0, 8724.0, 11832.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15572,4279868.0,5.0,18,1.0,"[17093.0, 5600.0]","[1.0, 1.0]","[1620141575.083, 1620141894.65]","[[17093.0, 5600.0, 17093.0, 5600.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15573,4280034.0,4.0,13,1.0,"[27613.0, 27613.0]","[1.0, 1.0]","[1617376332.325, 1617377833.367]","[[27613.0, 27613.0, 27613.0, 27613.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15574,4280150.0,1.0,05,4.0,"[17625.0, 17302.0]","[1.0, 1.0]","[1580424290.881, 1580425003.9]","[[17625.0, 17302.0, 17625.0, 17302.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15575,4280350.0,10.0,41,3.0,"[12521.0, 14399.0]","[1.0, 1.0]","[1602276117.726, 1602277071.943]","[[12521.0, 14399.0, 12521.0, 14399.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15576,4280603.0,9.0,36,3.0,"[2724.0, 23181.0, 1720.0]","[1.0, 1.0, 1.0]","[1598998286.517, 1598998370.137, 1598998407.993]","[[2724.0, 23181.0, 1720.0, 2724.0], [1720.0, 2724.0, 23181.0, 1720.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
15577,4280606.0,8.0,33,2.0,"[8728.0, 13083.0]","[1.0, 1.0]","[1597181946.975, 1597181962.633]","[[8728.0, 13083.0, 8728.0, 13083.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15578,4280844.0,10.0,44,3.0,"[15764.0, 10111.0]","[1.0, 1.0]","[1603748196.519, 1603748236.311]","[[15764.0, 10111.0, 15764.0, 10111.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15579,4281071.0,5.0,19,1.0,"[25118.0, 2562.0]","[1.0, 1.0]","[1588931309.123, 1588939839.508]","[[25118.0, 2562.0, 25118.0, 2562.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15580,4281163.0,4.0,17,1.0,"[8998.0, 14994.0]","[1.0, 1.0]","[1619627611.747, 1619627814.592]","[[8998.0, 14994.0, 8998.0, 14994.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15581,4281507.0,3.0,14,1.0,"[19073.0, 24152.0]","[1.0, 1.0]","[1585666431.824, 1585666799.513]","[[19073.0, 24152.0, 19073.0, 24152.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15582,4281769.0,5.0,19,1.0,"[17080.0, 15716.0, 18973.0, 9231.0]","[1.0, 1.0, 1.0, 1.0]","[1621076149.074, 1621076340.39, 1621076850.024, 1621076971.37]","[[17080.0, 15716.0, 18973.0, 9231.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15583,4282157.0,11.0,48,3.0,"[15048.0, 18737.0]","[1.0, 1.0]","[1606634127.321, 1606646056.644]","[[15048.0, 18737.0, 15048.0, 18737.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15584,4282238.0,3.0,10,1.0,"[27555.0, 19837.0]","[1.0, 1.0]","[1615244381.411, 1615245969.017]","[[27555.0, 19837.0, 27555.0, 19837.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15585,4282308.0,11.0,48,3.0,"[21086.0, 2024.0]","[1.0, 1.0]","[1606684690.895, 1606686809.445]","[[21086.0, 2024.0, 21086.0, 2024.0]]","[[1.0, 1.0, 1.0, 1.0]]"
15586,4282718.0,5.0,19,1.0,"[23375.0, 20028.0]","[1.0, 1.0]","[1621007038.038, 1621008484.619]","[[23375.0, 20028.0, 23375.0, 20028.0]]","[[1.0, 1.0, 1.0, 1.0]]"
