,session_id,month,weekYear,season,item_id,duration,item_ids,durations
18172,4339951.0,9.0,39,3.0,"[17822.0, 13199.0]","[1.0, 1.0]","[17822.0, 13199.0, 17822.0, 13199.0]","[1.0, 1.0, 1.0, 1.0]"
18173,4340244.0,5.0,19,1.0,"[9480.0, 5751.0]","[1.0, 1.0]","[9480.0, 5751.0, 9480.0, 5751.0]","[1.0, 1.0, 1.0, 1.0]"
18174,4340279.0,1.0,01,4.0,"[3808.0, 22558.0]","[1.0, 1.0]","[3808.0, 22558.0, 3808.0, 22558.0]","[1.0, 1.0, 1.0, 1.0]"
18175,4341034.0,4.0,14,1.0,"[7244.0, 16651.0]","[1.0, 1.0]","[7244.0, 16651.0, 7244.0, 16651.0]","[1.0, 1.0, 1.0, 1.0]"
18176,4341061.0,11.0,48,3.0,"[6113.0, 24408.0]","[1.0, 1.0]","[6113.0, 24408.0, 6113.0, 24408.0]","[1.0, 1.0, 1.0, 1.0]"
18177,4341120.0,6.0,27,2.0,"[13063.0, 24141.0]","[1.0, 1.0]","[13063.0, 24141.0, 13063.0, 24141.0]","[1.0, 1.0, 1.0, 1.0]"
18178,4341326.0,1.0,01,4.0,"[23137.0, 26294.0]","[1.0, 1.0]","[23137.0, 26294.0, 23137.0, 26294.0]","[1.0, 1.0, 1.0, 1.0]"
18179,4341514.0,1.0,05,4.0,"[21812.0, 19577.0]","[1.0, 1.0]","[21812.0, 19577.0, 21812.0, 19577.0]","[1.0, 1.0, 1.0, 1.0]"
18180,4341576.0,8.0,32,2.0,"[6810.0, 16499.0]","[1.0, 1.0]","[6810.0, 16499.0, 6810.0, 16499.0]","[1.0, 1.0, 1.0, 1.0]"
18181,4341658.0,1.0,01,4.0,"[17993.0, 8145.0]","[1.0, 1.0]","[17993.0, 8145.0, 17993.0, 8145.0]","[1.0, 1.0, 1.0, 1.0]"
18182,4342191.0,8.0,34,2.0,"[26249.0, 8761.0]","[1.0, 1.0]","[26249.0, 8761.0, 26249.0, 8761.0]","[1.0, 1.0, 1.0, 1.0]"
18183,4342455.0,3.0,09,1.0,"[20816.0, 20816.0]","[1.0, 1.0]","[20816.0, 20816.0, 20816.0, 20816.0]","[1.0, 1.0, 1.0, 1.0]"
18184,4342601.0,3.0,13,1.0,"[24624.0, 26073.0]","[1.0, 1.0]","[24624.0, 26073.0, 24624.0, 26073.0]","[1.0, 1.0, 1.0, 1.0]"
18185,4342791.0,4.0,16,1.0,"[10758.0, 22461.0]","[1.0, 1.0]","[10758.0, 22461.0, 10758.0, 22461.0]","[1.0, 1.0, 1.0, 1.0]"
18186,4342833.0,9.0,39,3.0,"[19395.0, 22640.0]","[1.0, 1.0]","[19395.0, 22640.0, 19395.0, 22640.0]","[1.0, 1.0, 1.0, 1.0]"
18187,4343302.0,12.0,50,4.0,"[14173.0, 9394.0]","[1.0, 1.0]","[14173.0, 9394.0, 14173.0, 9394.0]","[1.0, 1.0, 1.0, 1.0]"
18188,4343455.0,5.0,21,1.0,"[22881.0, 21719.0]","[1.0, 1.0]","[22881.0, 21719.0, 22881.0, 21719.0]","[1.0, 1.0, 1.0, 1.0]"
18189,4343522.0,4.0,14,1.0,"[15424.0, 25809.0]","[1.0, 1.0]","[15424.0, 25809.0, 15424.0, 25809.0]","[1.0, 1.0, 1.0, 1.0]"
18190,4344371.0,8.0,31,2.0,"[2157.0, 12358.0]","[1.0, 1.0]","[2157.0, 12358.0, 2157.0, 12358.0]","[1.0, 1.0, 1.0, 1.0]"
18191,4344597.0,1.0,53,4.0,"[14737.0, 7184.0]","[1.0, 1.0]","[14737.0, 7184.0, 14737.0, 7184.0]","[1.0, 1.0, 1.0, 1.0]"
18192,4344602.0,10.0,44,3.0,"[16541.0, 23007.0]","[1.0, 1.0]","[16541.0, 23007.0, 16541.0, 23007.0]","[1.0, 1.0, 1.0, 1.0]"
18193,4345111.0,8.0,33,2.0,"[28051.0, 2162.0, 25675.0]","[1.0, 1.0, 1.0]","[28051.0, 2162.0, 25675.0, 28051.0]","[1.0, 1.0, 1.0, 1.0]"
18194,4345111.0,8.0,33,2.0,"[28051.0, 2162.0, 25675.0]","[1.0, 1.0, 1.0]","[25675.0, 28051.0, 2162.0, 25675.0]","[1.0, 1.0, 1.0, 1.0]"
18195,4345284.0,4.0,17,1.0,"[10924.0, 20347.0]","[1.0, 1.0]","[10924.0, 20347.0, 10924.0, 20347.0]","[1.0, 1.0, 1.0, 1.0]"
18196,4345425.0,4.0,17,1.0,"[7181.0, 13140.0]","[1.0, 1.0]","[7181.0, 13140.0, 7181.0, 13140.0]","[1.0, 1.0, 1.0, 1.0]"
18197,4345445.0,2.0,05,4.0,"[4264.0, 15599.0]","[1.0, 1.0]","[4264.0, 15599.0, 4264.0, 15599.0]","[1.0, 1.0, 1.0, 1.0]"
18198,4345545.0,5.0,18,1.0,"[7640.0, 7006.0]","[1.0, 1.0]","[7640.0, 7006.0, 7640.0, 7006.0]","[1.0, 1.0, 1.0, 1.0]"
18199,4345947.0,3.0,12,1.0,"[7237.0, 17761.0]","[1.0, 1.0]","[7237.0, 17761.0, 7237.0, 17761.0]","[1.0, 1.0, 1.0, 1.0]"
18200,4346168.0,12.0,51,4.0,"[22675.0, 14173.0]","[1.0, 1.0]","[22675.0, 14173.0, 22675.0, 14173.0]","[1.0, 1.0, 1.0, 1.0]"
18201,4346181.0,3.0,11,1.0,"[8061.0, 1151.0, 26187.0, 12113.0]","[1.0, 1.0, 1.0, 1.0]","[8061.0, 1151.0, 26187.0, 12113.0]","[1.0, 1.0, 1.0, 1.0]"
18202,4347127.0,11.0,45,3.0,"[12018.0, 15581.0, 28012.0]","[1.0, 1.0, 1.0]","[12018.0, 15581.0, 28012.0, 12018.0]","[1.0, 1.0, 1.0, 1.0]"
18203,4347127.0,11.0,45,3.0,"[12018.0, 15581.0, 28012.0]","[1.0, 1.0, 1.0]","[28012.0, 12018.0, 15581.0, 28012.0]","[1.0, 1.0, 1.0, 1.0]"
18204,4347427.0,1.0,03,4.0,"[27324.0, 18269.0, 11019.0]","[1.0, 1.0, 1.0]","[27324.0, 18269.0, 11019.0, 27324.0]","[1.0, 1.0, 1.0, 1.0]"
18205,4347427.0,1.0,03,4.0,"[27324.0, 18269.0, 11019.0]","[1.0, 1.0, 1.0]","[11019.0, 27324.0, 18269.0, 11019.0]","[1.0, 1.0, 1.0, 1.0]"
18206,4347465.0,4.0,16,1.0,"[10736.0, 801.0, 11397.0]","[1.0, 1.0, 1.0]","[10736.0, 801.0, 11397.0, 10736.0]","[1.0, 1.0, 1.0, 1.0]"
18207,4347465.0,4.0,16,1.0,"[10736.0, 801.0, 11397.0]","[1.0, 1.0, 1.0]","[11397.0, 10736.0, 801.0, 11397.0]","[1.0, 1.0, 1.0, 1.0]"
18208,4347687.0,1.0,03,4.0,"[11378.0, 10277.0, 13709.0]","[1.0, 1.0, 1.0]","[11378.0, 10277.0, 13709.0, 11378.0]","[1.0, 1.0, 1.0, 1.0]"
18209,4347687.0,1.0,03,4.0,"[11378.0, 10277.0, 13709.0]","[1.0, 1.0, 1.0]","[13709.0, 11378.0, 10277.0, 13709.0]","[1.0, 1.0, 1.0, 1.0]"
18210,4347888.0,12.0,52,4.0,"[17402.0, 17718.0, 4547.0]","[1.0, 1.0, 1.0]","[17402.0, 17718.0, 4547.0, 17402.0]","[1.0, 1.0, 1.0, 1.0]"
18211,4347888.0,12.0,52,4.0,"[17402.0, 17718.0, 4547.0]","[1.0, 1.0, 1.0]","[4547.0, 17402.0, 17718.0, 4547.0]","[1.0, 1.0, 1.0, 1.0]"
18212,4347979.0,11.0,48,3.0,"[4673.0, 26433.0]","[1.0, 1.0]","[4673.0, 26433.0, 4673.0, 26433.0]","[1.0, 1.0, 1.0, 1.0]"
18213,4348069.0,8.0,32,2.0,"[2109.0, 2109.0]","[1.0, 1.0]","[2109.0, 2109.0, 2109.0, 2109.0]","[1.0, 1.0, 1.0, 1.0]"
18214,4348172.0,5.0,20,1.0,"[17276.0, 26253.0, 20144.0]","[1.0, 1.0, 1.0]","[17276.0, 26253.0, 20144.0, 17276.0]","[1.0, 1.0, 1.0, 1.0]"
18215,4348172.0,5.0,20,1.0,"[17276.0, 26253.0, 20144.0]","[1.0, 1.0, 1.0]","[20144.0, 17276.0, 26253.0, 20144.0]","[1.0, 1.0, 1.0, 1.0]"
18216,4348823.0,3.0,10,1.0,"[6144.0, 23362.0]","[1.0, 1.0]","[6144.0, 23362.0, 6144.0, 23362.0]","[1.0, 1.0, 1.0, 1.0]"
18217,4349027.0,3.0,11,1.0,"[26209.0, 24904.0]","[1.0, 1.0]","[26209.0, 24904.0, 26209.0, 24904.0]","[1.0, 1.0, 1.0, 1.0]"
18218,4349050.0,8.0,34,2.0,"[17395.0, 11915.0]","[1.0, 1.0]","[17395.0, 11915.0, 17395.0, 11915.0]","[1.0, 1.0, 1.0, 1.0]"
18219,4349775.0,3.0,09,1.0,"[18321.0, 27850.0]","[1.0, 1.0]","[18321.0, 27850.0, 18321.0, 27850.0]","[1.0, 1.0, 1.0, 1.0]"
18220,4350184.0,2.0,07,4.0,"[26816.0, 4091.0]","[1.0, 1.0]","[26816.0, 4091.0, 26816.0, 4091.0]","[1.0, 1.0, 1.0, 1.0]"
18221,4350187.0,12.0,50,4.0,"[9371.0, 1329.0]","[1.0, 1.0]","[9371.0, 1329.0, 9371.0, 1329.0]","[1.0, 1.0, 1.0, 1.0]"
18222,4350879.0,4.0,16,1.0,"[19429.0, 24300.0, 4908.0]","[1.0, 1.0, 1.0]","[19429.0, 24300.0, 4908.0, 19429.0]","[1.0, 1.0, 1.0, 1.0]"
18223,4350879.0,4.0,16,1.0,"[19429.0, 24300.0, 4908.0]","[1.0, 1.0, 1.0]","[4908.0, 19429.0, 24300.0, 4908.0]","[1.0, 1.0, 1.0, 1.0]"
18224,4350941.0,2.0,08,4.0,"[9793.0, 24023.0]","[1.0, 1.0]","[9793.0, 24023.0, 9793.0, 24023.0]","[1.0, 1.0, 1.0, 1.0]"
18225,4351512.0,10.0,43,3.0,"[1655.0, 1114.0, 12846.0]","[1.0, 1.0, 1.0]","[1655.0, 1114.0, 12846.0, 1655.0]","[1.0, 1.0, 1.0, 1.0]"
18226,4351512.0,10.0,43,3.0,"[1655.0, 1114.0, 12846.0]","[1.0, 1.0, 1.0]","[12846.0, 1655.0, 1114.0, 12846.0]","[1.0, 1.0, 1.0, 1.0]"
18227,4351561.0,8.0,31,2.0,"[16985.0, 27687.0]","[1.0, 1.0]","[16985.0, 27687.0, 16985.0, 27687.0]","[1.0, 1.0, 1.0, 1.0]"
18228,4351784.0,12.0,51,4.0,"[8450.0, 21187.0]","[1.0, 1.0]","[8450.0, 21187.0, 8450.0, 21187.0]","[1.0, 1.0, 1.0, 1.0]"
18229,4352317.0,5.0,19,1.0,"[7637.0, 1921.0]","[1.0, 1.0]","[7637.0, 1921.0, 7637.0, 1921.0]","[1.0, 1.0, 1.0, 1.0]"
18230,4352383.0,7.0,27,2.0,"[21215.0, 27115.0]","[1.0, 1.0]","[21215.0, 27115.0, 21215.0, 27115.0]","[1.0, 1.0, 1.0, 1.0]"
18231,4352541.0,5.0,22,1.0,"[14341.0, 15900.0]","[1.0, 1.0]","[14341.0, 15900.0, 14341.0, 15900.0]","[1.0, 1.0, 1.0, 1.0]"
18232,4352546.0,6.0,26,2.0,"[27455.0, 11828.0]","[1.0, 1.0]","[27455.0, 11828.0, 27455.0, 11828.0]","[1.0, 1.0, 1.0, 1.0]"
18233,4352843.0,3.0,09,1.0,"[5375.0, 7777.0]","[1.0, 1.0]","[5375.0, 7777.0, 5375.0, 7777.0]","[1.0, 1.0, 1.0, 1.0]"
18234,4353013.0,5.0,20,1.0,"[15035.0, 13350.0]","[1.0, 1.0]","[15035.0, 13350.0, 15035.0, 13350.0]","[1.0, 1.0, 1.0, 1.0]"
18235,4353379.0,6.0,24,2.0,"[26854.0, 11832.0]","[1.0, 1.0]","[26854.0, 11832.0, 26854.0, 11832.0]","[1.0, 1.0, 1.0, 1.0]"
18236,4353751.0,3.0,12,1.0,"[22525.0, 11446.0]","[1.0, 1.0]","[22525.0, 11446.0, 22525.0, 11446.0]","[1.0, 1.0, 1.0, 1.0]"
18237,4353768.0,6.0,25,2.0,"[8398.0, 16144.0]","[1.0, 1.0]","[8398.0, 16144.0, 8398.0, 16144.0]","[1.0, 1.0, 1.0, 1.0]"
18238,4354059.0,6.0,24,2.0,"[16144.0, 35.0]","[1.0, 1.0]","[16144.0, 35.0, 16144.0, 35.0]","[1.0, 1.0, 1.0, 1.0]"
18239,4354141.0,4.0,17,1.0,"[18156.0, 18156.0]","[1.0, 1.0]","[18156.0, 18156.0, 18156.0, 18156.0]","[1.0, 1.0, 1.0, 1.0]"
18240,4354664.0,3.0,09,1.0,"[1262.0, 14881.0]","[1.0, 1.0]","[1262.0, 14881.0, 1262.0, 14881.0]","[1.0, 1.0, 1.0, 1.0]"
18241,4354847.0,11.0,49,3.0,"[2072.0, 26691.0]","[1.0, 1.0]","[2072.0, 26691.0, 2072.0, 26691.0]","[1.0, 1.0, 1.0, 1.0]"
18242,4355430.0,4.0,17,1.0,"[14907.0, 6378.0]","[1.0, 1.0]","[14907.0, 6378.0, 14907.0, 6378.0]","[1.0, 1.0, 1.0, 1.0]"
18243,4356025.0,11.0,48,3.0,"[3877.0, 9822.0]","[1.0, 1.0]","[3877.0, 9822.0, 3877.0, 9822.0]","[1.0, 1.0, 1.0, 1.0]"
18244,4356027.0,4.0,16,1.0,"[9480.0, 21185.0]","[1.0, 1.0]","[9480.0, 21185.0, 9480.0, 21185.0]","[1.0, 1.0, 1.0, 1.0]"
18245,4356403.0,6.0,25,2.0,"[20306.0, 16590.0, 26541.0]","[1.0, 1.0, 1.0]","[20306.0, 16590.0, 26541.0, 20306.0]","[1.0, 1.0, 1.0, 1.0]"
18246,4356403.0,6.0,25,2.0,"[20306.0, 16590.0, 26541.0]","[1.0, 1.0, 1.0]","[26541.0, 20306.0, 16590.0, 26541.0]","[1.0, 1.0, 1.0, 1.0]"
18247,4356654.0,5.0,21,1.0,"[19245.0, 17574.0]","[1.0, 1.0]","[19245.0, 17574.0, 19245.0, 17574.0]","[1.0, 1.0, 1.0, 1.0]"
18248,4356669.0,3.0,09,1.0,"[14653.0, 24909.0]","[1.0, 1.0]","[14653.0, 24909.0, 14653.0, 24909.0]","[1.0, 1.0, 1.0, 1.0]"
18249,4356847.0,1.0,53,4.0,"[27225.0, 4917.0]","[1.0, 1.0]","[27225.0, 4917.0, 27225.0, 4917.0]","[1.0, 1.0, 1.0, 1.0]"
18250,4356927.0,10.0,41,3.0,"[2014.0, 3133.0, 10278.0]","[1.0, 1.0, 1.0]","[2014.0, 3133.0, 10278.0, 2014.0]","[1.0, 1.0, 1.0, 1.0]"
18251,4356927.0,10.0,41,3.0,"[2014.0, 3133.0, 10278.0]","[1.0, 1.0, 1.0]","[10278.0, 2014.0, 3133.0, 10278.0]","[1.0, 1.0, 1.0, 1.0]"
18252,4357128.0,11.0,48,3.0,"[4193.0, 4193.0]","[1.0, 1.0]","[4193.0, 4193.0, 4193.0, 4193.0]","[1.0, 1.0, 1.0, 1.0]"
18253,4357934.0,9.0,37,3.0,"[13329.0, 28117.0]","[1.0, 1.0]","[13329.0, 28117.0, 13329.0, 28117.0]","[1.0, 1.0, 1.0, 1.0]"
18254,4358477.0,1.0,02,4.0,"[25217.0, 22085.0]","[1.0, 1.0]","[25217.0, 22085.0, 25217.0, 22085.0]","[1.0, 1.0, 1.0, 1.0]"
18255,4358687.0,4.0,17,1.0,"[13028.0, 5425.0]","[1.0, 1.0]","[13028.0, 5425.0, 13028.0, 5425.0]","[1.0, 1.0, 1.0, 1.0]"
18256,4358722.0,9.0,36,3.0,"[18741.0, 7941.0]","[1.0, 1.0]","[18741.0, 7941.0, 18741.0, 7941.0]","[1.0, 1.0, 1.0, 1.0]"
18257,4358897.0,3.0,09,1.0,"[7175.0, 10860.0]","[1.0, 1.0]","[7175.0, 10860.0, 7175.0, 10860.0]","[1.0, 1.0, 1.0, 1.0]"
18258,4359051.0,11.0,46,3.0,"[12251.0, 12251.0]","[1.0, 1.0]","[12251.0, 12251.0, 12251.0, 12251.0]","[1.0, 1.0, 1.0, 1.0]"
18259,4359095.0,12.0,52,4.0,"[16003.0, 20868.0]","[1.0, 1.0]","[16003.0, 20868.0, 16003.0, 20868.0]","[1.0, 1.0, 1.0, 1.0]"
18260,4359278.0,2.0,08,4.0,"[19583.0, 19845.0]","[1.0, 1.0]","[19583.0, 19845.0, 19583.0, 19845.0]","[1.0, 1.0, 1.0, 1.0]"
18261,4359477.0,2.0,08,4.0,"[25469.0, 22492.0]","[1.0, 1.0]","[25469.0, 22492.0, 25469.0, 22492.0]","[1.0, 1.0, 1.0, 1.0]"
18262,4360293.0,2.0,08,4.0,"[27034.0, 15664.0]","[1.0, 1.0]","[27034.0, 15664.0, 27034.0, 15664.0]","[1.0, 1.0, 1.0, 1.0]"
18263,4360614.0,5.0,22,1.0,"[26238.0, 6491.0, 11873.0]","[1.0, 1.0, 1.0]","[26238.0, 6491.0, 11873.0, 26238.0]","[1.0, 1.0, 1.0, 1.0]"
18264,4360614.0,5.0,22,1.0,"[26238.0, 6491.0, 11873.0]","[1.0, 1.0, 1.0]","[11873.0, 26238.0, 6491.0, 11873.0]","[1.0, 1.0, 1.0, 1.0]"
18265,4360741.0,2.0,06,4.0,"[22355.0, 21215.0, 21215.0]","[1.0, 1.0, 1.0]","[22355.0, 21215.0, 21215.0, 22355.0]","[1.0, 1.0, 1.0, 1.0]"
18266,4360741.0,2.0,06,4.0,"[22355.0, 21215.0, 21215.0]","[1.0, 1.0, 1.0]","[21215.0, 22355.0, 21215.0, 21215.0]","[1.0, 1.0, 1.0, 1.0]"
18267,4361029.0,6.0,25,2.0,"[4125.0, 1874.0]","[1.0, 1.0]","[4125.0, 1874.0, 4125.0, 1874.0]","[1.0, 1.0, 1.0, 1.0]"
18268,4361098.0,10.0,43,3.0,"[23029.0, 20703.0]","[1.0, 1.0]","[23029.0, 20703.0, 23029.0, 20703.0]","[1.0, 1.0, 1.0, 1.0]"
18269,4361948.0,12.0,50,4.0,"[22694.0, 19444.0]","[1.0, 1.0]","[22694.0, 19444.0, 22694.0, 19444.0]","[1.0, 1.0, 1.0, 1.0]"
18270,4361987.0,3.0,13,1.0,"[9341.0, 15054.0]","[1.0, 1.0]","[9341.0, 15054.0, 9341.0, 15054.0]","[1.0, 1.0, 1.0, 1.0]"
18271,4362401.0,9.0,36,3.0,"[8576.0, 7338.0]","[1.0, 1.0]","[8576.0, 7338.0, 8576.0, 7338.0]","[1.0, 1.0, 1.0, 1.0]"
18272,4362528.0,11.0,48,3.0,"[16847.0, 13857.0, 2098.0]","[1.0, 1.0, 1.0]","[16847.0, 13857.0, 2098.0, 16847.0]","[1.0, 1.0, 1.0, 1.0]"
18273,4362528.0,11.0,48,3.0,"[16847.0, 13857.0, 2098.0]","[1.0, 1.0, 1.0]","[2098.0, 16847.0, 13857.0, 2098.0]","[1.0, 1.0, 1.0, 1.0]"
18274,4362573.0,6.0,26,2.0,"[765.0, 765.0]","[1.0, 1.0]","[765.0, 765.0, 765.0, 765.0]","[1.0, 1.0, 1.0, 1.0]"
18275,4362703.0,7.0,30,2.0,"[1199.0, 10895.0]","[1.0, 1.0]","[1199.0, 10895.0, 1199.0, 10895.0]","[1.0, 1.0, 1.0, 1.0]"
18276,4362829.0,3.0,09,1.0,"[16883.0, 16073.0, 26257.0]","[1.0, 1.0, 1.0]","[16883.0, 16073.0, 26257.0, 16883.0]","[1.0, 1.0, 1.0, 1.0]"
18277,4362829.0,3.0,09,1.0,"[16883.0, 16073.0, 26257.0]","[1.0, 1.0, 1.0]","[26257.0, 16883.0, 16073.0, 26257.0]","[1.0, 1.0, 1.0, 1.0]"
18278,4363176.0,5.0,21,1.0,"[3061.0, 25699.0]","[1.0, 1.0]","[3061.0, 25699.0, 3061.0, 25699.0]","[1.0, 1.0, 1.0, 1.0]"
18279,4363414.0,11.0,48,3.0,"[24874.0, 4228.0]","[1.0, 1.0]","[24874.0, 4228.0, 24874.0, 4228.0]","[1.0, 1.0, 1.0, 1.0]"
18280,4363708.0,5.0,19,1.0,"[20689.0, 23774.0]","[1.0, 1.0]","[20689.0, 23774.0, 20689.0, 23774.0]","[1.0, 1.0, 1.0, 1.0]"
18281,4363782.0,5.0,22,1.0,"[27841.0, 6082.0]","[1.0, 1.0]","[27841.0, 6082.0, 27841.0, 6082.0]","[1.0, 1.0, 1.0, 1.0]"
18282,4364083.0,11.0,46,3.0,"[5715.0, 425.0]","[1.0, 1.0]","[5715.0, 425.0, 5715.0, 425.0]","[1.0, 1.0, 1.0, 1.0]"
18283,4364420.0,11.0,48,3.0,"[16756.0, 919.0, 13776.0]","[1.0, 1.0, 1.0]","[16756.0, 919.0, 13776.0, 16756.0]","[1.0, 1.0, 1.0, 1.0]"
18284,4364420.0,11.0,48,3.0,"[16756.0, 919.0, 13776.0]","[1.0, 1.0, 1.0]","[13776.0, 16756.0, 919.0, 13776.0]","[1.0, 1.0, 1.0, 1.0]"
18285,4364532.0,4.0,14,1.0,"[21687.0, 19276.0]","[1.0, 1.0]","[21687.0, 19276.0, 21687.0, 19276.0]","[1.0, 1.0, 1.0, 1.0]"
18286,4364869.0,12.0,49,4.0,"[12251.0, 18723.0, 3106.0]","[1.0, 1.0, 1.0]","[12251.0, 18723.0, 3106.0, 12251.0]","[1.0, 1.0, 1.0, 1.0]"
18287,4364869.0,12.0,49,4.0,"[12251.0, 18723.0, 3106.0]","[1.0, 1.0, 1.0]","[3106.0, 12251.0, 18723.0, 3106.0]","[1.0, 1.0, 1.0, 1.0]"
18288,4365138.0,5.0,22,1.0,"[16867.0, 697.0]","[1.0, 1.0]","[16867.0, 697.0, 16867.0, 697.0]","[1.0, 1.0, 1.0, 1.0]"
18289,4366408.0,8.0,35,2.0,"[23701.0, 13515.0]","[1.0, 1.0]","[23701.0, 13515.0, 23701.0, 13515.0]","[1.0, 1.0, 1.0, 1.0]"
18290,4366613.0,5.0,21,1.0,"[17503.0, 27257.0]","[1.0, 1.0]","[17503.0, 27257.0, 17503.0, 27257.0]","[1.0, 1.0, 1.0, 1.0]"
18291,4366760.0,11.0,48,3.0,"[12132.0, 23687.0]","[1.0, 1.0]","[12132.0, 23687.0, 12132.0, 23687.0]","[1.0, 1.0, 1.0, 1.0]"
18292,4366858.0,11.0,46,3.0,"[26180.0, 9712.0, 4504.0]","[1.0, 1.0, 1.0]","[26180.0, 9712.0, 4504.0, 26180.0]","[1.0, 1.0, 1.0, 1.0]"
18293,4366858.0,11.0,46,3.0,"[26180.0, 9712.0, 4504.0]","[1.0, 1.0, 1.0]","[4504.0, 26180.0, 9712.0, 4504.0]","[1.0, 1.0, 1.0, 1.0]"
18294,4367003.0,5.0,19,1.0,"[447.0, 17456.0]","[1.0, 1.0]","[447.0, 17456.0, 447.0, 17456.0]","[1.0, 1.0, 1.0, 1.0]"
18295,4367236.0,3.0,13,1.0,"[11050.0, 10507.0]","[1.0, 1.0]","[11050.0, 10507.0, 11050.0, 10507.0]","[1.0, 1.0, 1.0, 1.0]"
18296,4367381.0,1.0,02,4.0,"[6098.0, 5687.0]","[1.0, 1.0]","[6098.0, 5687.0, 6098.0, 5687.0]","[1.0, 1.0, 1.0, 1.0]"
18297,4367531.0,7.0,28,2.0,"[24972.0, 17475.0]","[1.0, 1.0]","[24972.0, 17475.0, 24972.0, 17475.0]","[1.0, 1.0, 1.0, 1.0]"
18298,4367715.0,12.0,50,4.0,"[9645.0, 4536.0]","[1.0, 1.0]","[9645.0, 4536.0, 9645.0, 4536.0]","[1.0, 1.0, 1.0, 1.0]"
18299,4368163.0,12.0,52,4.0,"[25016.0, 16656.0]","[1.0, 1.0]","[25016.0, 16656.0, 25016.0, 16656.0]","[1.0, 1.0, 1.0, 1.0]"
18300,4368468.0,5.0,21,1.0,"[1474.0, 4874.0]","[1.0, 1.0]","[1474.0, 4874.0, 1474.0, 4874.0]","[1.0, 1.0, 1.0, 1.0]"
18301,4369538.0,9.0,40,3.0,"[18816.0, 9712.0]","[1.0, 1.0]","[18816.0, 9712.0, 18816.0, 9712.0]","[1.0, 1.0, 1.0, 1.0]"
18302,4369571.0,5.0,21,1.0,"[25415.0, 5425.0]","[1.0, 1.0]","[25415.0, 5425.0, 25415.0, 5425.0]","[1.0, 1.0, 1.0, 1.0]"
18303,4369755.0,9.0,38,3.0,"[25750.0, 5673.0, 4197.0]","[1.0, 1.0, 1.0]","[25750.0, 5673.0, 4197.0, 25750.0]","[1.0, 1.0, 1.0, 1.0]"
18304,4369755.0,9.0,38,3.0,"[25750.0, 5673.0, 4197.0]","[1.0, 1.0, 1.0]","[4197.0, 25750.0, 5673.0, 4197.0]","[1.0, 1.0, 1.0, 1.0]"
18305,4370085.0,5.0,21,1.0,"[26846.0, 23412.0, 15425.0]","[1.0, 1.0, 1.0]","[26846.0, 23412.0, 15425.0, 26846.0]","[1.0, 1.0, 1.0, 1.0]"
18306,4370085.0,5.0,21,1.0,"[26846.0, 23412.0, 15425.0]","[1.0, 1.0, 1.0]","[15425.0, 26846.0, 23412.0, 15425.0]","[1.0, 1.0, 1.0, 1.0]"
18307,4370182.0,6.0,24,2.0,"[21117.0, 5747.0]","[1.0, 1.0]","[21117.0, 5747.0, 21117.0, 5747.0]","[1.0, 1.0, 1.0, 1.0]"
18308,4370506.0,4.0,15,1.0,"[27192.0, 3766.0]","[1.0, 1.0]","[27192.0, 3766.0, 27192.0, 3766.0]","[1.0, 1.0, 1.0, 1.0]"
18309,4370511.0,7.0,27,2.0,"[25159.0, 19679.0]","[1.0, 1.0]","[25159.0, 19679.0, 25159.0, 19679.0]","[1.0, 1.0, 1.0, 1.0]"
18310,4370641.0,2.0,08,4.0,"[5549.0, 20915.0]","[1.0, 1.0]","[5549.0, 20915.0, 5549.0, 20915.0]","[1.0, 1.0, 1.0, 1.0]"
18311,4370709.0,2.0,08,4.0,"[22933.0, 23845.0]","[1.0, 1.0]","[22933.0, 23845.0, 22933.0, 23845.0]","[1.0, 1.0, 1.0, 1.0]"
18312,4371052.0,7.0,27,2.0,"[19985.0, 6982.0]","[1.0, 1.0]","[19985.0, 6982.0, 19985.0, 6982.0]","[1.0, 1.0, 1.0, 1.0]"
18313,4371379.0,2.0,08,4.0,"[18318.0, 22723.0]","[1.0, 1.0]","[18318.0, 22723.0, 18318.0, 22723.0]","[1.0, 1.0, 1.0, 1.0]"
18314,4371438.0,7.0,30,2.0,"[27233.0, 18626.0]","[1.0, 1.0]","[27233.0, 18626.0, 27233.0, 18626.0]","[1.0, 1.0, 1.0, 1.0]"
18315,4371494.0,11.0,48,3.0,"[13994.0, 11434.0]","[1.0, 1.0]","[13994.0, 11434.0, 13994.0, 11434.0]","[1.0, 1.0, 1.0, 1.0]"
18316,4371697.0,3.0,10,1.0,"[19121.0, 23091.0]","[1.0, 1.0]","[19121.0, 23091.0, 19121.0, 23091.0]","[1.0, 1.0, 1.0, 1.0]"
18317,4372010.0,2.0,07,4.0,"[15160.0, 14773.0]","[1.0, 1.0]","[15160.0, 14773.0, 15160.0, 14773.0]","[1.0, 1.0, 1.0, 1.0]"
18318,4372135.0,9.0,36,3.0,"[21152.0, 9184.0, 26893.0]","[1.0, 1.0, 1.0]","[21152.0, 9184.0, 26893.0, 21152.0]","[1.0, 1.0, 1.0, 1.0]"
18319,4372135.0,9.0,36,3.0,"[21152.0, 9184.0, 26893.0]","[1.0, 1.0, 1.0]","[26893.0, 21152.0, 9184.0, 26893.0]","[1.0, 1.0, 1.0, 1.0]"
